361817,3,-0.05,0.03,1.00,0.37,0.37,0.37,21.06,-2864.00,
361821,4,-0.05,0.02,0.99,0.10,0.10,0.10,21.06,-2832.00,
361826,4,-0.04,0.03,1.00,0.15,0.15,0.15,21.06,-2880.00,
361830,4,-0.04,0.02,0.99,0.13,0.13,0.13,21.06,-2880.00,
361834,4,-0.05,0.02,0.99,0.18,0.18,0.18,21.06,-2896.00,
361842,4,-0.06,0.03,0.99,-0.03,-0.03,-0.03,21.06,-2848.00,
361847,3,-0.04,0.03,0.99,0.05,0.05,0.05,21.06,-2848.00,
361851,4,-0.05,0.03,1.00,0.10,0.10,0.10,21.06,-2880.00,
361856,3,-0.05,0.03,1.00,0.09,0.09,0.09,21.06,-2864.00,
361860,4,-0.05,0.03,1.00,0.18,0.18,0.18,21.06,-2848.00,
361864,4,-0.05,0.03,0.99,0.18,0.18,0.18,21.06,-2848.00,
361869,4,-0.05,0.03,0.99,0.21,0.21,0.21,21.06,-2864.00,
361873,3,-0.05,0.04,0.99,0.10,0.10,0.10,21.06,-2832.00,
361877,3,-0.05,0.03,0.99,0.05,0.05,0.05,21.06,-2864.00,
361885,4,-0.05,0.03,1.00,0.14,0.14,0.14,21.06,-2880.00,
361890,3,-0.04,0.03,1.00,0.06,0.06,0.06,21.06,-2832.00,
361894,4,-0.04,0.03,0.99,0.11,0.11,0.11,21.06,-2864.00,
361898,4,-0.05,0.03,0.99,0.24,0.24,0.24,21.06,-2880.00,
361903,3,-0.05,0.03,0.99,0.08,0.08,0.08,21.06,-2864.00,
361907,4,-0.05,0.02,1.01,0.12,0.12,0.12,21.06,-2832.00,
361911,4,-0.05,0.03,1.01,0.13,0.13,0.13,21.06,-2880.00,
361916,4,-0.05,0.03,0.99,0.08,0.08,0.08,21.06,-2848.00,
361920,4,-0.05,0.04,0.98,0.10,0.10,0.10,21.06,-2864.00,
361928,3,-0.05,0.03,1.00,0.13,0.13,0.13,21.06,-2864.00,
361933,4,-0.06,0.02,1.00,0.06,0.06,0.06,21.06,-2880.00,
361937,4,-0.05,0.03,1.00,0.27,0.27,0.27,21.06,-2848.00,
361941,3,-0.05,0.03,0.99,0.13,0.13,0.13,21.06,-2832.00,
361946,4,-0.04,0.03,0.99,-0.04,-0.04,-0.04,21.06,-2848.00,
361950,3,-0.04,0.02,0.99,-0.04,-0.04,-0.04,21.06,-2864.00,
361954,4,-0.05,0.03,0.99,0.18,0.18,0.18,21.06,-2848.00,
361959,4,-0.04,0.02,1.01,0.08,0.08,0.08,21.06,-2896.00,
361963,4,-0.05,0.03,1.00,0.15,0.15,0.15,21.06,-2864.00,
361971,3,-0.05,0.03,0.99,0.15,0.15,0.15,21.06,-2848.00,
361976,4,-0.05,0.03,1.00,0.25,0.25,0.25,21.06,-2864.00,
361980,4,-0.05,0.03,0.99,0.23,0.23,0.23,21.06,-2864.00,
361984,3,-0.05,0.03,1.00,0.18,0.18,0.18,21.06,-2848.00,
361989,3,-0.04,0.03,0.99,0.08,0.08,0.08,21.06,-2864.00,
361993,3,-0.05,0.02,0.98,-0.02,-0.02,-0.02,21.06,-2864.00,
361997,4,-0.04,0.03,1.00,-0.04,-0.04,-0.04,21.06,-2864.00,
362002,4,-0.05,0.03,1.00,0.31,0.31,0.31,21.06,-2880.00,
362010,4,-0.05,0.03,1.01,0.21,0.21,0.21,21.06,-2896.00,
362014,3,-0.05,0.03,0.99,0.24,0.24,0.24,21.06,-2832.00,
362018,4,-0.05,0.03,0.99,0.13,0.13,0.13,21.06,-2848.00,
362023,4,-0.05,0.03,0.99,0.29,0.29,0.29,21.06,-2864.00,
362027,4,-0.05,0.03,0.99,0.02,0.02,0.02,21.06,-2864.00,
362031,4,-0.04,0.03,0.99,0.18,0.18,0.18,21.06,-2848.00,
362036,4,-0.05,0.03,0.99,0.08,0.08,0.08,21.06,-2864.00,
362040,4,-0.05,0.03,0.99,0.05,0.05,0.05,21.06,-2864.00,
362044,4,-0.04,0.02,0.99,0.15,0.15,0.15,21.06,-2848.00,
362053,3,-0.05,0.02,1.00,0.14,0.14,0.14,21.06,-2880.00,
362057,4,-0.05,0.03,1.00,0.29,0.29,0.29,21.06,-2848.00,
362061,3,-0.05,0.03,1.00,0.13,0.13,0.13,21.06,-2864.00,
362066,3,-0.05,0.03,0.99,0.06,0.06,0.06,21.06,-2848.00,
362070,4,-0.04,0.03,1.00,0.22,0.22,0.22,21.06,-2864.00,
362074,3,-0.05,0.02,1.01,0.23,0.23,0.23,21.06,-2896.00,
362079,4,-0.04,0.03,0.99,0.02,0.02,0.02,21.06,-2848.00,
362083,4,-0.04,0.04,1.00,0.20,0.20,0.20,21.06,-2880.00,
362087,4,-0.05,0.03,0.99,0.05,0.05,0.05,21.06,-2864.00,
362095,4,-0.05,0.03,0.99,0.08,0.08,0.08,21.06,-2864.00,
362100,4,-0.05,0.03,1.00,0.21,0.21,0.21,21.06,-2832.00,
362104,3,-0.05,0.03,1.00,0.10,0.10,0.10,21.06,-2848.00,
362108,4,-0.05,0.03,1.00,0.06,0.06,0.06,21.06,-2896.00,
362113,4,-0.04,0.02,1.00,0.13,0.13,0.13,21.06,-2864.00,
362117,3,-0.05,0.03,1.00,0.15,0.15,0.15,21.06,-2880.00,
362121,4,-0.05,0.02,0.99,-0.02,-0.02,-0.02,21.06,-2880.00,
362126,4,-0.05,0.02,0.99,0.06,0.06,0.06,21.06,-2864.00,
362130,4,-0.05,0.03,0.99,-0.04,-0.04,-0.04,21.06,-2864.00,
362138,4,-0.04,0.02,1.00,0.16,0.16,0.16,21.06,-2864.00,
362143,4,-0.05,0.03,0.99,0.08,0.08,0.08,21.06,-2848.00,
362147,4,-0.04,0.03,1.01,0.36,0.36,0.36,21.06,-2896.00,
362151,4,-0.05,0.03,1.00,0.20,0.20,0.20,21.06,-2864.00,
362156,4,-0.05,0.02,1.00,0.27,0.27,0.27,21.06,-2864.00,
362160,4,-0.05,0.02,0.99,0.15,0.15,0.15,21.06,-2816.00,
362165,4,-0.05,0.03,1.00,0.17,0.17,0.17,21.06,-2880.00,
362169,4,-0.05,0.03,1.00,0.12,0.12,0.12,21.06,-2864.00,
362173,3,-0.04,0.03,1.00,0.10,0.10,0.10,21.06,-2864.00,
362181,3,-0.05,0.02,0.99,0.06,0.06,0.06,21.06,-2864.00,
362186,4,-0.05,0.03,0.99,0.02,0.02,0.02,21.06,-2848.00,
362190,3,-0.05,0.03,0.99,0.26,0.26,0.26,21.06,-2864.00,
362194,3,-0.04,0.03,1.00,0.11,0.11,0.11,21.06,-2896.00,
362199,4,-0.04,0.02,0.99,0.15,0.15,0.15,21.06,-2864.00,
362203,4,-0.05,0.03,1.00,0.18,0.18,0.18,21.06,-2848.00,
362207,4,-0.06,0.03,1.00,0.05,0.05,0.05,21.06,-2848.00,
362212,4,-0.05,0.03,0.99,0.05,0.05,0.05,21.06,-2864.00,
362216,4,-0.05,0.02,1.00,0.02,0.02,0.02,21.06,-2864.00,
362224,4,-0.05,0.03,1.00,0.08,0.08,0.08,21.06,-2880.00,
362228,4,-0.05,0.03,1.00,-0.06,-0.06,-0.06,21.06,-2880.00,
362233,3,-0.06,0.03,1.00,0.10,0.10,0.10,21.06,-2864.00,
362237,3,-0.05,0.03,1.00,0.14,0.14,0.14,21.06,-2864.00,
362241,4,-0.05,0.02,1.00,0.08,0.08,0.08,21.06,-2848.00,
362246,3,-0.04,0.03,0.99,0.11,0.11,0.11,21.06,-2864.00,
362250,3,-0.05,0.03,0.98,0.18,0.18,0.18,21.06,-2880.00,
362254,4,-0.06,0.03,1.00,0.08,0.08,0.08,21.06,-2912.00,
362259,4,-0.05,0.03,1.00,-0.04,-0.04,-0.04,21.06,-2848.00,
362267,3,-0.05,0.03,0.99,0.11,0.11,0.11,21.06,-2848.00,
362272,4,-0.05,0.03,0.99,0.25,0.25,0.25,21.06,-2832.00,
362276,4,-0.04,0.03,0.99,0.25,0.25,0.25,21.06,-2880.00,
362280,3,-0.04,0.02,0.99,0.07,0.07,0.07,21.06,-2848.00,
362285,3,-0.05,0.03,0.98,0.27,0.27,0.27,21.06,-2832.00,
362289,4,-0.05,0.03,1.01,0.17,0.17,0.17,21.06,-2864.00,
362293,4,-0.05,0.02,1.01,0.09,0.09,0.09,21.06,-2848.00,
362298,3,-0.05,0.02,1.00,0.20,0.20,0.20,21.06,-2848.00,
362302,4,-0.05,0.02,1.00,0.33,0.33,0.33,21.06,-2864.00,
362310,4,-0.05,0.03,1.00,0.08,0.08,0.08,21.06,-2864.00,
362314,3,-0.04,0.03,0.99,0.08,0.08,0.08,21.06,-2896.00,
362319,3,-0.05,0.02,0.99,0.19,0.19,0.19,21.06,-2880.00,
362323,3,-0.05,0.03,1.00,0.10,0.10,0.10,21.06,-2864.00,
362327,4,-0.05,0.02,0.99,-0.02,-0.02,-0.02,21.06,-2864.00,
362332,4,-0.04,0.03,0.99,0.24,0.24,0.24,21.06,-2880.00,
362336,4,-0.05,0.02,0.99,0.16,0.16,0.16,21.06,-2848.00,
362340,4,-0.05,0.03,0.99,0.21,0.21,0.21,21.06,-2848.00,
362345,3,-0.05,0.03,0.99,0.05,0.05,0.05,21.06,-2880.00,
362353,3,-0.05,0.03,1.00,0.18,0.18,0.18,21.06,-2864.00,
362357,4,-0.05,0.03,1.00,-0.01,-0.01,-0.01,21.06,-2880.00,
362362,4,-0.05,0.02,0.99,0.02,0.02,0.02,21.06,-2880.00,
362367,3,-0.05,0.02,1.00,-0.02,-0.02,-0.02,21.06,-2864.00,
362371,3,-0.05,0.03,0.99,0.05,0.05,0.05,21.06,-2880.00,
362375,4,-0.04,0.03,1.00,-0.01,-0.01,-0.01,21.06,-2880.00,
362380,4,-0.05,0.02,1.00,0.06,0.06,0.06,21.06,-2864.00,
362384,3,-0.05,0.02,0.99,0.25,0.25,0.25,21.06,-2864.00,
362388,3,-0.04,0.03,1.00,0.21,0.21,0.21,21.06,-2848.00,
362396,4,-0.05,0.03,1.00,0.31,0.31,0.31,21.06,-2880.00,
362401,3,-0.05,0.03,0.99,0.03,0.03,0.03,21.06,-2832.00,
362405,3,-0.06,0.03,0.99,0.05,0.05,0.05,21.06,-2896.00,
362409,4,-0.05,0.03,1.00,-0.05,-0.05,-0.05,21.06,-2848.00,
362414,3,-0.05,0.03,1.00,0.00,0.00,0.00,21.06,-2880.00,
362418,4,-0.05,0.03,1.00,0.18,0.18,0.18,21.06,-2864.00,
362422,4,-0.04,0.03,0.99,0.08,0.08,0.08,21.06,-2864.00,
362427,4,-0.04,0.03,1.00,0.20,0.20,0.20,21.06,-2880.00,
362431,3,-0.05,0.03,1.00,0.06,0.06,0.06,21.06,-2880.00,
362439,4,-0.05,0.03,1.00,0.18,0.18,0.18,21.06,-2832.00,
362444,4,-0.05,0.02,1.00,0.22,0.22,0.22,21.06,-2816.00,
362448,4,-0.05,0.02,1.00,0.28,0.28,0.28,21.06,-2848.00,
362452,4,-0.05,0.02,0.99,0.15,0.15,0.15,21.06,-2864.00,
362456,4,-0.05,0.03,1.00,0.21,0.21,0.21,21.06,-2864.00,
362461,3,-0.04,0.02,0.99,0.13,0.13,0.13,21.06,-2848.00,
362465,4,-0.05,0.02,0.99,0.08,0.08,0.08,21.06,-2848.00,
362470,4,-0.04,0.03,0.99,0.01,0.01,0.01,21.06,-2848.00,
362474,4,-0.05,0.02,0.99,0.23,0.23,0.23,21.06,-2880.00,
362482,3,-0.05,0.03,0.99,0.17,0.17,0.17,21.06,-2896.00,
362487,4,-0.05,0.03,1.00,0.31,0.31,0.31,21.06,-2848.00,
362491,4,-0.05,0.03,0.99,0.24,0.24,0.24,21.06,-2880.00,
362495,3,-0.05,0.03,1.00,0.11,0.11,0.11,21.06,-2848.00,
362500,3,-0.05,0.03,0.99,-0.02,-0.02,-0.02,21.06,-2864.00,
362504,3,-0.06,0.03,0.99,0.10,0.10,0.10,21.06,-2848.00,
362508,3,-0.05,0.03,0.99,-0.05,-0.05,-0.05,21.06,-2848.00,
362513,3,-0.04,0.03,0.99,0.01,0.01,0.01,21.06,-2896.00,
362517,4,-0.05,0.03,1.00,0.20,0.20,0.20,21.06,-2896.00,
362525,4,-0.05,0.04,0.99,0.22,0.22,0.22,21.06,-2896.00,
362529,3,-0.05,0.03,1.00,0.16,0.16,0.16,21.06,-2848.00,
362534,4,-0.05,0.03,1.01,-0.01,-0.01,-0.01,21.06,-2864.00,
362538,4,-0.04,0.03,1.01,0.21,0.21,0.21,21.06,-2832.00,
362542,4,-0.05,0.03,1.00,0.18,0.18,0.18,21.06,-2832.00,
362547,4,-0.05,0.03,0.99,0.07,0.07,0.07,21.06,-2864.00,
362551,4,-0.05,0.03,1.00,-0.12,-0.12,-0.12,21.06,-2848.00,
362555,3,-0.04,0.03,1.00,0.03,0.03,0.03,21.06,-2880.00,
362560,4,-0.05,0.03,1.00,0.14,0.14,0.14,21.06,-2896.00,
362568,4,-0.04,0.02,1.00,0.18,0.18,0.18,21.06,-2832.00,
362573,4,-0.05,0.03,1.00,0.23,0.23,0.23,21.06,-2848.00,
362577,4,-0.05,0.03,0.99,0.02,0.02,0.02,21.06,-2864.00,
362581,4,-0.05,0.03,0.99,0.16,0.16,0.16,21.06,-2864.00,
362586,4,-0.05,0.03,1.00,0.34,0.34,0.34,21.06,-2848.00,
362590,3,-0.05,0.03,1.00,0.16,0.16,0.16,21.06,-2864.00,
362594,4,-0.05,0.02,1.00,0.27,0.27,0.27,21.06,-2864.00,
